ts_event_min_aapl,mid_price_aapl,log_return_1min_aapl,PCA_OFI_aapl
2024-12-04 05:02:00-05:00,243.25151785714283,-1.0048768386283768e-06,-0.37964367504572927
2024-12-04 05:03:00-05:00,243.25045081967212,-4.386570001457812e-06,0.09907566527731622
2024-12-04 05:04:00-05:00,243.25027027027028,-7.422369341369972e-07,-0.03874371178432415
2024-12-04 05:05:00-05:00,243.25,-1.1110796309665716e-06,0.3233624897427764
2024-12-04 05:06:00-05:00,243.24310502283103,-2.834563161613346e-05,0.10111582342984686
2024-12-04 05:07:00-05:00,243.25015283842797,2.8973949724786507e-05,0.13317413974692374
2024-12-04 05:08:00-05:00,243.25,-6.283181086530476e-07,0.025024029318001312
2024-12-04 05:09:00-05:00,243.24440476190475,-2.3002271108296668e-05,-0.02074036855261421
2024-12-04 05:10:00-05:00,243.20939189189187,-0.00014395147211931913,-0.17448285393051152
2024-12-04 05:11:00-05:00,243.22526315789472,6.525549051072943e-05,-0.17838071374463857
2024-12-04 05:12:00-05:00,243.24813725490196,9.404048404171306e-05,0.49052613896030745
2024-12-04 05:13:00-05:00,243.23197368421052,-6.645110595027148e-05,0.2076242311419107
2024-12-04 05:14:00-05:00,243.2036524822695,-0.00011644378186748128,-1.045707600079516
2024-12-04 05:15:00-05:00,243.1965460526316,-2.9220504679017267e-05,-0.02689438353598007
2024-12-04 05:16:00-05:00,243.1498175182482,-0.0001921615458746473,-0.726436199143716
2024-12-04 05:17:00-05:00,243.0975730994152,-0.0002148882237396066,0.010082486801898036
2024-12-04 05:18:00-05:00,243.08158333333333,-6.577725875800411e-05,0.33714193935054915
2024-12-04 05:19:00-05:00,243.07597560975609,-2.3069572710809894e-05,-0.8232350726638586
2024-12-04 05:20:00-05:00,243.08094262295083,2.0433785918427816e-05,-0.472234208360858
2024-12-04 05:21:00-05:00,243.06207692307692,-7.761378493498228e-05,-0.09922728502299707
2024-12-04 05:22:00-05:00,243.06734042553194,2.1654737472509566e-05,-0.1388386717338827
2024-12-04 05:23:00-05:00,243.07891025641024,4.7598149174987725e-05,-0.20744386747331364
2024-12-04 05:24:00-05:00,243.05287234042555,-0.00010712287055358871,-0.028994115127621057
2024-12-04 05:25:00-05:00,243.05125,-6.67486800054462e-06,0.20389584112338108
2024-12-04 05:26:00-05:00,243.04076530612247,-4.313872085504045e-05,-0.23427628981802817
2024-12-04 05:27:00-05:00,243.03822147651007,-1.0466733521674598e-05,-0.006494616328378787
2024-12-04 05:28:00-05:00,243.05276859504133,5.985347942161212e-05,-0.5960424366159742
2024-12-04 05:29:00-05:00,243.0959183673469,0.00017751677038813085,-0.08325897803415178
2024-12-04 05:30:00-05:00,243.08142857142857,-5.960703851748406e-05,-0.7802472903525458
2024-12-04 05:31:00-05:00,243.08294999999998,6.2589059934836655e-06,-0.49518510461147214
2024-12-04 05:32:00-05:00,243.12090909090907,0.00015614475400127503,0.05009157664502488
2024-12-04 05:33:00-05:00,243.14329268292684,9.206349943902126e-05,-0.004299220168596838
2024-12-04 05:34:00-05:00,243.11647727272728,-0.0001102925303859692,0.6297118313505012
2024-12-04 05:35:00-05:00,243.12614285714284,3.9756220522768615e-05,0.09392827192784482
2024-12-04 05:36:00-05:00,243.13887096774195,5.2350509455401095e-05,0.11603266184386843
2024-12-04 05:37:00-05:00,243.165,0.00010745969276904077,-0.13411840209104017
2024-12-04 05:38:00-05:00,243.18285714285716,7.343362411393883e-05,-0.3413864088425098
2024-12-04 05:39:00-05:00,243.2059615384615,9.500381067351071e-05,-0.5112100004760334
2024-12-04 05:40:00-05:00,243.1715,-0.00014170697141313582,-0.0686347045317598
2024-12-04 05:41:00-05:00,243.17353658536584,8.375063843324426e-06,0.3438067991143557
2024-12-04 05:42:00-05:00,243.21760416666666,0.00018120223716788786,0.17934513500209484
2024-12-04 05:43:00-05:00,243.21857142857144,3.976932445581838e-06,-0.19355752441705754
2024-12-04 05:44:00-05:00,243.2713043478261,0.00021678938077407395,-0.06231816054300158
2024-12-04 05:45:00-05:00,243.26749999999998,-1.5638414827989777e-05,0.748572227569604
2024-12-04 05:46:00-05:00,243.26310126582277,-1.8082045264655733e-05,0.608342555289573
2024-12-04 05:47:00-05:00,243.29675438596493,0.00013833085407721768,-0.2028080448035023
2024-12-04 05:48:00-05:00,243.28567307692308,-4.554751022034509e-05,0.2694939732494054
2024-12-04 05:49:00-05:00,243.3068987341772,8.724201106780072e-05,-0.14684551762891304
2024-12-04 05:50:00-05:00,243.33798245614034,0.0001277470418648008,0.9776510941737759
2024-12-04 05:51:00-05:00,243.36023364485982,9.143731371441532e-05,0.4262211340557412
2024-12-04 05:52:00-05:00,243.37367924528303,5.5248258115980775e-05,0.7372522900648804
2024-12-04 05:53:00-05:00,243.3597887323944,-5.707646507246977e-05,0.3012761946344902
2024-12-04 05:54:00-05:00,243.33762711864406,-9.106937100522572e-05,0.0031454001359465474
2024-12-04 05:55:00-05:00,243.33367021276598,-1.6261102308234854e-05,0.42219905182187073
2024-12-04 05:56:00-05:00,243.32711538461538,-2.6937975464491615e-05,0.22300328493879018
2024-12-04 05:57:00-05:00,243.33213235294116,2.0617992360527637e-05,0.6354746401697609
2024-12-04 05:58:00-05:00,243.34742574257425,6.284788166599498e-05,0.7082546783513961
2024-12-04 05:59:00-05:00,243.34415841584158,-1.3426682683892466e-05,0.9379835047032451
2024-12-04 06:00:00-05:00,243.34397435897432,-7.563647228536752e-07,0.09290066218359198
2024-12-04 06:01:00-05:00,243.3544827586207,4.318238323630652e-05,0.5427294381498452
2024-12-04 06:02:00-05:00,243.35075,-1.5338888384341942e-05,0.7504802974233505
2024-12-04 06:03:00-05:00,243.36676470588236,6.580698415081798e-05,0.589542088931965
2024-12-04 06:04:00-05:00,243.39611111111108,0.00012057782843477582,0.5853120508167515
2024-12-04 06:05:00-05:00,243.40948979591838,5.496520494308044e-05,0.35253897149685776
2024-12-04 06:06:00-05:00,243.42720588235295,7.278040706371058e-05,0.44251434920549676
2024-12-04 06:07:00-05:00,243.44,5.255690872285612e-05,0.33053135340226447
2024-12-04 06:08:00-05:00,243.44519801980198,2.1352137314245567e-05,0.5520166703199586
2024-12-04 06:09:00-05:00,243.4434375,-7.231714497457631e-06,0.20724382534926808
2024-12-04 06:10:00-05:00,243.45,2.695661717755371e-05,0.16441844599777863
2024-12-04 06:11:00-05:00,243.46519736842106,6.242306055792568e-05,0.01229696154902359
2024-12-04 06:12:00-05:00,243.47335616438357,3.351057707057237e-05,0.05135071813359586
2024-12-04 06:13:00-05:00,243.53966666666668,0.00027231511103043005,-0.06874940971105438
2024-12-04 06:14:00-05:00,243.57274725274723,0.00013582321117766583,0.341016998108181
2024-12-04 06:15:00-05:00,243.5724431818182,-1.2483790667872086e-06,-0.6628691898378171
2024-12-04 06:16:00-05:00,243.55270186335403,-8.105234835742436e-05,-0.39421094645533855
2024-12-04 06:17:00-05:00,243.5423611111111,-4.2458866987615806e-05,-0.7614979979241565
2024-12-04 06:18:00-05:00,243.52727777777778,-6.193501763895881e-05,-1.0418205327087193
2024-12-04 06:19:00-05:00,243.47504854368933,-0.00021449275071550034,0.10928684182503728
2024-12-04 06:20:00-05:00,243.51316666666665,0.00015654638804196708,-0.20957040541214653
2024-12-04 06:21:00-05:00,243.5284210526316,6.264099967889791e-05,-0.5117647294132085
2024-12-04 06:22:00-05:00,243.51195652173914,-6.761053767512237e-05,-0.9594457101423572
2024-12-04 06:23:00-05:00,243.49,-9.017015829204666e-05,-0.32259700434940836
2024-12-04 06:24:00-05:00,243.46943396226413,-8.446714988430415e-05,0.23760093822275613
2024-12-04 06:25:00-05:00,243.47583333333333,2.6283738643329002e-05,-0.010429637204161216
2024-12-04 06:26:00-05:00,243.38196875,-0.0003855934282857021,0.5393423305579627
2024-12-04 06:27:00-05:00,243.21738938053096,-0.0006764471551177209,-1.0093680447553668
2024-12-04 06:28:00-05:00,243.1603804347826,-0.00023442249850802455,0.3833525186133214
2024-12-04 06:29:00-05:00,243.1134188034188,-0.00019314892796273853,-0.7321035664531205
2024-12-04 06:30:00-05:00,243.14005,0.00010953627404752808,-0.017675853622974802
2024-12-04 06:31:00-05:00,243.09883720930233,-0.00016951663834596786,0.8984640576517865
2024-12-04 06:32:00-05:00,243.1040361445783,2.1385868167911326e-05,0.12972646411564928
2024-12-04 06:33:00-05:00,243.11246575342466,3.467430173298425e-05,0.1300076938784408
2024-12-04 06:34:00-05:00,243.135,9.268633022774253e-05,0.10142911907652637
2024-12-04 06:35:00-05:00,243.13892857142855,1.6157853414355827e-05,-0.5372210354896001
2024-12-04 06:36:00-05:00,243.14,4.406641984644466e-06,-0.5067008568364008
2024-12-04 06:37:00-05:00,243.23130841121494,0.00037546792217657554,-2.660414631323878
2024-12-04 06:38:00-05:00,243.21617977528092,-6.220048949323598e-05,0.07606415505440701
2024-12-04 06:39:00-05:00,243.20649999999998,-3.979985179469736e-05,-1.2120407541672893
2024-12-04 06:40:00-05:00,243.17321705426357,-0.00013685992495648946,-0.3276265392190863
2024-12-04 06:41:00-05:00,243.13000000000002,-0.00017773706963808422,-0.045777311450673014
2024-12-04 06:42:00-05:00,243.13,0.0,0.26744047351786926
2024-12-04 06:43:00-05:00,243.13060344827585,2.4819953399202177e-06,0.5514029459855302
2024-12-04 06:44:00-05:00,243.11852459016393,-4.968176771136257e-05,-0.9227753732195427
2024-12-04 06:45:00-05:00,243.05866972477065,-0.00024622654618688955,0.9428866706374779
2024-12-04 06:46:00-05:00,243.00109375,-0.00023690903615847247,-0.0409464193456666
2024-12-04 06:47:00-05:00,243.005,1.607490132471412e-05,0.2188822492378327
2024-12-04 06:48:00-05:00,242.98500000000004,-8.230622033877921e-05,-0.34550933831253405
2024-12-04 06:49:00-05:00,242.985,0.0,0.06894178685241482
2024-12-04 06:50:00-05:00,242.985,0.0,1.186469008984343
2024-12-04 06:51:00-05:00,242.98068548387096,-1.775646412127685e-05,-1.4799335316103168
2024-12-04 06:52:00-05:00,243.006625,0.00010674976730484786,0.3860766397071032
2024-12-04 06:53:00-05:00,243.05533333333335,0.00020042026602329344,-0.47031390077955393
2024-12-04 06:54:00-05:00,243.06,1.9199833236172026e-05,1.297838335622906
2024-12-04 06:55:00-05:00,243.06000000000003,0.0,0.5383533460343548
2024-12-04 06:56:00-05:00,243.03954268292682,-8.416925048848611e-05,-0.04523488996426127
2024-12-04 06:57:00-05:00,243.03332474226806,-2.558439722033512e-05,-2.056367398360728
2024-12-04 06:58:00-05:00,243.02240963855422,-4.491297167596997e-05,1.9162628593730016
2024-12-04 06:59:00-05:00,243.0063551401869,-6.606398442521311e-05,1.183398151721807
2024-12-04 07:00:00-05:00,243.0274074074074,8.662882645538161e-05,1.1899995509707253
2024-12-04 07:01:00-05:00,243.15361979166667,0.0005191991461357404,-0.9431203858288771
2024-12-04 07:02:00-05:00,243.23905339805822,0.00035129479525242147,1.1274503135345162
2024-12-04 07:03:00-05:00,243.24540322580646,2.6104956333483642e-05,0.6798524479809712
2024-12-04 07:04:00-05:00,243.25705479452054,4.7899321058864075e-05,0.6339467640892638
2024-12-04 07:05:00-05:00,243.28213235294115,0.00010308546199500057,0.45255307975438136
2024-12-04 07:06:00-05:00,243.2877536231884,2.310570550889679e-05,-0.5420296008196753
2024-12-04 07:07:00-05:00,243.24232142857144,-0.00018676006717210925,-1.6179255196677313
2024-12-04 07:08:00-05:00,243.2427108433735,1.6009323049459567e-06,-0.37634065391153076
2024-12-04 07:09:00-05:00,243.26102564102564,7.529149845009186e-05,-0.6282678348839438
2024-12-04 07:10:00-05:00,243.21957627118644,-0.0001704050265374235,-1.894957688796749
2024-12-04 07:11:00-05:00,243.24105263157895,8.829639699658998e-05,-2.9728037391531688
2024-12-04 07:12:00-05:00,243.21742574257425,-9.713835845648333e-05,-1.1267890781747303
2024-12-04 07:13:00-05:00,243.13228187919464,-0.0003501343289205039,-0.668196972333614
2024-12-04 07:14:00-05:00,243.05506493506496,-0.0003176427576114804,1.3699947206033416
2024-12-04 07:15:00-05:00,243.055,-2.6716198497922505e-07,0.070142726761083
2024-12-04 07:16:00-05:00,243.0485483870968,-2.654419176817413e-05,-0.43213448547985855
2024-12-04 07:17:00-05:00,243.0292857142857,-7.925756522819682e-05,-0.5742247653770584
2024-12-04 07:18:00-05:00,243.0079338842975,-8.786088447898521e-05,-0.8886548262083527
2024-12-04 07:19:00-05:00,242.96530120481927,-0.0001754527883814916,-1.1063269019244453
2024-12-04 07:20:00-05:00,242.94119047619049,-9.924019975660059e-05,2.4653527048705737
2024-12-04 07:21:00-05:00,242.95842592592592,7.09424299216721e-05,-0.9101506426502234
2024-12-04 07:22:00-05:00,242.96651162790695,3.327963377408594e-05,-0.9461715525774307
2024-12-04 07:23:00-05:00,242.975,3.4935776799471796e-05,0.4266148795591373
2024-12-04 07:24:00-05:00,242.9664,-3.5395214323941104e-05,0.33232502039619877
2024-12-04 07:25:00-05:00,242.9790875912409,5.221816671951984e-05,0.038194644375098494
2024-12-04 07:26:00-05:00,243.01699386503066,0.0001559941543272103,-2.2880731833738976
2024-12-04 07:27:00-05:00,243.0569811320755,0.0001645316112028894,0.6231281671387616
2024-12-04 07:28:00-05:00,243.03476190476192,-9.141989201566503e-05,-1.118664495729542
2024-12-04 07:29:00-05:00,243.02375,-4.5311025294481055e-05,1.4511166584656514
2024-12-04 07:30:00-05:00,243.05915254237289,0.0001456646273725326,0.27875258240984846
2024-12-04 07:31:00-05:00,243.05638157894737,-1.1400431506380926e-05,1.4226304152452858
2024-12-04 07:32:00-05:00,243.0552688172043,-4.578214664263669e-06,0.12549657675090573
2024-12-04 07:33:00-05:00,243.05619791666666,3.8225778489220374e-06,-0.19134280714569624
2024-12-04 07:34:00-05:00,243.09321192052977,0.00015227419055019453,-0.9754805716698184
2024-12-04 07:35:00-05:00,243.20528776978415,0.00046093439033789707,-0.2600729006128692
2024-12-04 07:36:00-05:00,243.2038823529412,-5.778743203066483e-06,0.5406753376485659
2024-12-04 07:37:00-05:00,243.1973913043478,-2.6690097025827697e-05,0.5043643460347884
2024-12-04 07:38:00-05:00,243.15061946902657,-0.00019233896070058876,1.8602801345183155
2024-12-04 07:39:00-05:00,243.12016666666668,-0.0001252503883346634,-0.7794050676099533
2024-12-04 07:40:00-05:00,243.08446969696968,-0.00014683928161662863,-0.8394631533013688
2024-12-04 07:41:00-05:00,243.08079545454547,-1.5115199245130384e-05,-1.4773337842979
2024-12-04 07:42:00-05:00,243.08307692307693,9.3855946987631e-06,-0.05252564534811699
2024-12-04 07:43:00-05:00,243.07246153846154,-4.367073406452704e-05,-0.17757421959922892
2024-12-04 07:44:00-05:00,243.09340517241378,8.615838913872409e-05,-0.32079161291038927
2024-12-04 07:45:00-05:00,243.10884615384617,6.35167006963755e-05,-0.737105680301736
2024-12-04 07:46:00-05:00,243.1135975609756,1.9544170331897703e-05,0.353931500993935
2024-12-04 07:47:00-05:00,243.13058558558558,6.987445898865019e-05,-1.8783521273153752
2024-12-04 07:48:00-05:00,243.15652173913045,0.00010667012626441874,0.38596177732659326
2024-12-04 07:49:00-05:00,243.14616279069767,-4.260288402235801e-05,0.6099306910770594
2024-12-04 07:50:00-05:00,243.14257009345795,-1.4775983883552612e-05,2.6521838395491226
2024-12-04 07:51:00-05:00,243.14013698630137,-1.0006965582398664e-05,-0.16631533638782506
2024-12-04 07:52:00-05:00,243.15686274509804,6.878824591805e-05,0.07091641286706812
2024-12-04 07:53:00-05:00,243.11244318181818,-0.00018269532072867634,0.6610330509840548
2024-12-04 07:54:00-05:00,243.0762,-0.000149091026266035,-0.1624728055127435
2024-12-04 07:55:00-05:00,243.07999999999998,1.563283570238383e-05,1.6202918395497277
2024-12-04 07:56:00-05:00,243.07458823529413,-2.2263554996904134e-05,-0.5677348467432362
2024-12-04 07:57:00-05:00,243.06309782608696,-4.727224215983483e-05,-1.146487725185932
2024-12-04 07:58:00-05:00,243.05641752577318,-2.7484188983351032e-05,-0.8901757555251617
2024-12-04 07:59:00-05:00,243.072817679558,6.747240282312106e-05,0.17419340410900505
2024-12-04 08:00:00-05:00,243.10506134969324,0.00013264145315261544,-0.5133957136972873
2024-12-04 08:01:00-05:00,243.152,0.00019306105425886955,0.6209259079119354
2024-12-04 08:02:00-05:00,243.13879807692308,-5.4296413307675095e-05,1.0689265839485302
2024-12-04 08:03:00-05:00,243.15315384615386,5.9041771833356904e-05,-0.10238536604152983
2024-12-04 08:04:00-05:00,243.18120253164554,0.00011534733318718793,-0.8651328052009875
2024-12-04 08:05:00-05:00,243.15806603773584,-9.514548967093361e-05,0.5852926802690239
2024-12-04 08:06:00-05:00,243.13674603174601,-8.768346062648646e-05,1.2178400141586154
2024-12-04 08:07:00-05:00,243.13403100775196,-1.116671666157032e-05,0.5588785058845913
2024-12-04 08:08:00-05:00,243.13924050632912,2.142621806466849e-05,1.1207742812335957
2024-12-04 08:09:00-05:00,243.1460909090909,2.817441662195108e-05,0.6866986898986682
2024-12-04 08:10:00-05:00,243.18765625,0.0001709334022290676,-0.22430054760202559
2024-12-04 08:11:00-05:00,243.19568702290076,3.3022401003002244e-05,1.8777866313203684
2024-12-04 08:12:00-05:00,243.21409090909086,7.567235295802277e-05,0.4469688438955398
2024-12-04 08:13:00-05:00,243.22766304347826,5.580168347218972e-05,-0.09857731057532892
2024-12-04 08:14:00-05:00,243.2375,4.0442593922662695e-05,0.6129255032983124
2024-12-04 08:15:00-05:00,243.16138418079095,-0.00031297695083587485,3.0174836499602096
2024-12-04 08:16:00-05:00,243.17566929133858,5.874572151043367e-05,-0.38258888114101186
2024-12-04 08:17:00-05:00,243.1690789473684,-2.7101532377393767e-05,0.4347547320773314
2024-12-04 08:18:00-05:00,243.14900862068964,-8.253991452633613e-05,0.9619069379317711
2024-12-04 08:19:00-05:00,243.1554857142857,2.6638016600522008e-05,-0.29598352082181495
2024-12-04 08:20:00-05:00,243.13856783919596,-6.957878663360617e-05,1.0375492576604421
2024-12-04 08:21:00-05:00,243.1309585492228,-3.129659401146512e-05,0.7717391247300013
2024-12-04 08:22:00-05:00,243.13254838709676,6.538997277871772e-06,1.0852778793738407
2024-12-04 08:23:00-05:00,243.13417647058822,6.696257046634457e-06,1.2499934492574165
2024-12-04 08:24:00-05:00,243.1284065934066,-2.3731528531634183e-05,-0.5565273104391942
2024-12-04 08:25:00-05:00,243.1178813559322,-4.329179568873798e-05,-0.5167335096873985
2024-12-04 08:26:00-05:00,243.12871794871796,4.457241573785353e-05,-2.020563253001964
2024-12-04 08:27:00-05:00,243.1447663551402,6.600568176562405e-05,-0.11764587339650473
2024-12-04 08:28:00-05:00,243.13045918367348,-5.884392508370695e-05,-1.4635244969856918
2024-12-04 08:29:00-05:00,243.1307692307692,1.2752285298844868e-06,0.6409614226729987
2024-12-04 08:30:00-05:00,243.13125,1.977408112807666e-06,-2.569952300427498
2024-12-04 08:31:00-05:00,243.12842424242424,-1.1622422032786517e-05,-1.2048765303016462
2024-12-04 08:32:00-05:00,243.09705263157895,-0.00012904141136615976,-3.696114737531672
2024-12-04 08:33:00-05:00,243.1110576923077,5.7609325864405037e-05,-8.030503534552908
2024-12-04 08:34:00-05:00,243.11468253968255,1.4910141833190949e-05,-11.205660370667392
2024-12-04 08:35:00-05:00,243.05600719424464,-0.00024137755303588193,-0.6672115814043669
2024-12-04 08:36:00-05:00,243.06946153846152,5.5353381321232575e-05,-0.7214535698182041
2024-12-04 08:37:00-05:00,243.10417721518988,0.00014281184342390674,-0.4482072613816531
2024-12-04 08:38:00-05:00,243.12140243902442,7.085280808993843e-05,2.191076295140549
2024-12-04 08:39:00-05:00,243.13081632653063,3.872018324635462e-05,2.743829667705129
2024-12-04 08:40:00-05:00,243.17502645502645,0.0001818202650616385,3.3142442274481465
2024-12-04 08:41:00-05:00,243.12281986531985,-0.00021471034799880329,-6.090312113108736
2024-12-04 08:42:00-05:00,243.14192200557102,7.856683249318763e-05,1.530570547010419
2024-12-04 08:43:00-05:00,243.17184108527132,0.00012304434712273604,1.4277017461401647
2024-12-04 08:44:00-05:00,243.15261904761905,-7.905026063070864e-05,1.3273801577784776
2024-12-04 08:45:00-05:00,243.15567961165047,1.258692907324388e-05,-0.6079709662861568
2024-12-04 08:46:00-05:00,243.1850487804878,0.00012077610267180461,2.5893738541941356
2024-12-04 08:47:00-05:00,243.17633507853404,-3.5832211371378264e-05,1.482976050712422
2024-12-04 08:48:00-05:00,243.1965972222222,8.331937225225516e-05,1.4943659586318656
2024-12-04 08:49:00-05:00,243.18933884297522,-2.9846172387770764e-05,0.8055793211885127
2024-12-04 08:50:00-05:00,243.19106666666664,7.104824420345324e-06,0.5532702420215593
2024-12-04 08:51:00-05:00,243.2237125748503,0.00013423074144114366,-1.218081462247626
2024-12-04 08:52:00-05:00,243.22526315789474,6.375110737977252e-06,0.16546618065179017
2024-12-04 08:53:00-05:00,243.24459558823528,7.9480485802641e-05,-0.004927716021649965
2024-12-04 08:54:00-05:00,243.24838541666668,1.558019778080677e-05,0.21055143596251302
2024-12-04 08:55:00-05:00,243.25019047619048,7.420615858677593e-06,0.36164618008767685
2024-12-04 08:56:00-05:00,243.26127737226275,4.5577121227324824e-05,0.07370798042501783
2024-12-04 08:57:00-05:00,243.28368421052636,9.210593079167495e-05,0.47457292156743197
2024-12-04 08:58:00-05:00,243.27681415929203,-2.8239247771288944e-05,0.6436446337243305
2024-12-04 08:59:00-05:00,243.26064356435646,-6.647214797084189e-05,0.12656078538264426
2024-12-04 09:00:00-05:00,243.01071535022356,-0.0010279373093169397,-2.871474430637908
2024-12-04 09:01:00-05:00,242.76587557603685,-0.0010080345553591386,-3.6368818550365876
2024-12-04 09:02:00-05:00,242.92705882352942,0.0006637249257455125,0.2965343789034916
2024-12-04 09:03:00-05:00,243.0713654618474,0.0005938564215348663,0.579463965032079
2024-12-04 09:04:00-05:00,243.22411231884055,0.0006282059735109868,1.4501835448365121
2024-12-04 09:05:00-05:00,243.2105389221557,-5.580768826263238e-05,-0.35957026923848795
2024-12-04 09:06:00-05:00,243.1332167832168,-0.00031797319769566457,-0.4607058636303227
